method,policy,epoch,elapsed_min,n,cumulative_energy_kwh_mean,cumulative_energy_kwh_std,cumulative_energy_kwh_min,cumulative_energy_kwh_max,cumulative_operating_s_mean,cumulative_operating_s_std,cumulative_operating_s_min,cumulative_operating_s_max,cumulative_planning_runtime_s_mean,cumulative_planning_runtime_s_std,cumulative_planning_runtime_s_min,cumulative_planning_runtime_s_max,latency_adjusted_energy_kwh_mean,latency_adjusted_energy_kwh_std,latency_adjusted_energy_kwh_min,latency_adjusted_energy_kwh_max
aco,static_frozen,32,32.0,10,120.94221587547153,5.552673947582912,110.49449875522428,127.89458710862466,1980.0,0.0,1980.0,1980.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,120.94221587547153,5.552673947582912,110.49449875522428,127.89458710862466
aco,static_frozen,33,33.0,10,123.90858622209703,4.80100551709313,113.5939658377006,128.70597365811005,2040.0,0.0,2040.0,2040.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,123.90858622209703,4.80100551709313,113.5939658377006,128.70597365811005
aco,static_frozen,34,34.0,10,127.83325338506022,4.102707528410061,118.00761148205255,131.4713351629417,2100.0,0.0,2100.0,2100.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,127.83325338506022,4.102707528410061,118.00761148205255,131.4713351629417
aco,static_frozen,35,35.0,10,130.30447427466248,5.462417037088478,118.88207408893282,136.2800827198571,2160.0,0.0,2160.0,2160.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,130.30447427466248,5.462417037088478,118.88207408893282,136.2800827198571
aco,static_frozen,36,36.0,10,132.028626400189,5.411738756505973,121.00854364122304,140.07961728068688,2220.0,0.0,2220.0,2220.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,132.028626400189,5.411738756505973,121.00854364122304,140.07961728068688
aco,static_frozen,37,37.0,10,134.33032158282273,6.2348475855459,121.58204654092056,144.62799269125676,2280.0,0.0,2280.0,2280.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,134.33032158282273,6.2348475855459,121.58204654092056,144.62799269125676
aco,static_frozen,38,38.0,10,136.3319185907548,7.653346954164881,121.76871320758724,148.67810951398383,2340.0,0.0,2340.0,2340.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,136.3319185907548,7.653346954164881,121.76871320758724,148.67810951398383
aco,static_frozen,39,39.0,10,138.13906342381085,8.432195993758201,124.305860897822,152.96794214332172,2400.0,0.0,2400.0,2400.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,138.13906342381085,8.432195993758201,124.305860897822,152.96794214332172
aco,static_frozen,40,40.0,10,139.85716179790933,8.912066880318498,127.1389173968066,155.1840682852085,2460.0,0.0,2460.0,2460.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,139.85716179790933,8.912066880318498,127.1389173968066,155.1840682852085
aco,static_frozen,41,41.0,10,142.02599385644322,9.247367924824696,130.2447059529356,156.64787436834672,2520.0,0.0,2520.0,2520.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,142.02599385644322,9.247367924824696,130.2447059529356,156.64787436834672
aco,static_frozen,42,42.0,10,143.99382093732913,9.055024439383077,131.07436480482875,158.029565241581,2580.0,0.0,2580.0,2580.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,143.99382093732913,9.055024439383077,131.07436480482875,158.029565241581
aco,static_frozen,43,43.0,10,145.04876540138034,9.179380840948573,131.18495909412596,158.38710912441744,2640.0,0.0,2640.0,2640.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,145.04876540138034,9.179380840948573,131.18495909412596,158.38710912441744
aco,static_frozen,44,44.0,10,145.42262084378189,9.473290000489815,131.2782924274593,159.4324358111718,2700.0,0.0,2700.0,2700.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,145.42262084378189,9.473290000489815,131.2782924274593,159.4324358111718
aco,static_frozen,45,45.0,10,145.82728755891884,9.693247219089818,131.49407778178593,160.56582293853347,2760.0,0.0,2760.0,2760.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,145.82728755891884,9.693247219089818,131.49407778178593,160.56582293853347
aco,static_frozen,46,46.0,10,145.92422606336453,9.698913938841988,131.58741111511927,160.65922216822608,2820.0,0.0,2820.0,2820.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,145.92422606336453,9.698913938841988,131.58741111511927,160.65922216822608
aco,static_frozen,47,47.0,10,167.16566128292848,6.883719879797469,158.94427532555702,177.43160645996994,3102.970014706578,118.93625707677927,2880.0,3190.9922334700973,31.84011709992774,0.0,31.84011709992774,31.84011709992774,167.16566128292848,6.883719879797469,158.94427532555702,177.43160645996994
aco,static_frozen,48,48.0,10,167.19657315169448,6.850628469099598,158.94427532555702,177.43160645996994,3114.970014706578,94.02109438095076,2940.0,3190.9922334700973,31.84011709992774,0.0,31.84011709992774,31.84011709992774,167.19657315169448,6.850628469099598,158.94427532555702,177.43160645996994
aco,static_frozen,49,49.0,10,169.5954764177269,8.07821811858115,158.94427532555702,183.82392049248935,3154.8855731328067,68.77755697550663,3000.0,3279.155584262288,31.84011709992774,0.0,31.84011709992774,31.84011709992774,169.5954764177269,8.07821811858115,158.94427532555702,183.82392049248935
aco,static_frozen,50,50.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,51,51.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,52,52.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,53,53.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,54,54.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,55,55.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,56,56.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,57,57.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,58,58.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,59,59.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,60,60.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,61,61.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,62,62.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,63,63.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_frozen,64,64.0,10,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955,3189.221359963975,68.56948933084321,3140.7929425670973,3343.3578683116853,31.84011709992774,0.0,31.84011709992774,31.84011709992774,171.97437884158393,8.75990057288226,158.94427532555702,184.85069842778955
aco,static_live,0,0.0,10,18.680839634308786,0.0,18.680839634308786,18.680839634308786,60.0,0.0,60.0,60.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,18.680839634308786,0.0,18.680839634308786,18.680839634308786
aco,static_live,1,1.0,10,23.44890122770917,0.0,23.44890122770917,23.44890122770917,120.0,0.0,120.0,120.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,23.44890122770917,0.0,23.44890122770917,23.44890122770917
aco,static_live,2,2.0,10,28.755198680519733,0.0,28.75519868051973,28.75519868051973,180.0,0.0,180.0,180.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,28.755198680519733,0.0,28.75519868051973,28.75519868051973
aco,static_live,3,3.0,10,33.41526457852969,0.0,33.41526457852969,33.41526457852969,240.0,0.0,240.0,240.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,33.41526457852969,0.0,33.41526457852969,33.41526457852969
aco,static_live,4,4.0,10,36.43978128070112,0.0,36.43978128070112,36.43978128070112,300.0,0.0,300.0,300.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,36.43978128070112,0.0,36.43978128070112,36.43978128070112
aco,static_live,5,5.0,10,39.30771540054432,0.0,39.30771540054432,39.30771540054432,360.0,0.0,360.0,360.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,39.30771540054432,0.0,39.30771540054432,39.30771540054432
aco,static_live,6,6.0,10,42.82760875349523,0.0,42.82760875349523,42.82760875349523,420.0,0.0,420.0,420.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,42.82760875349523,0.0,42.82760875349523,42.82760875349523
aco,static_live,7,7.0,10,46.91926083485265,0.0,46.91926083485265,46.91926083485265,480.0,0.0,480.0,480.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,46.91926083485265,0.0,46.91926083485265,46.91926083485265
aco,static_live,8,8.0,10,48.86578930116977,0.0,48.86578930116977,48.86578930116977,540.0,0.0,540.0,540.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,48.86578930116977,0.0,48.86578930116977,48.86578930116977
aco,static_live,9,9.0,10,52.71229306871688,0.0,52.71229306871688,52.71229306871688,600.0,0.0,600.0,600.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,52.71229306871688,0.0,52.71229306871688,52.71229306871688
aco,static_live,10,10.0,10,54.95292495241339,0.0,54.95292495241339,54.95292495241339,660.0,0.0,660.0,660.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,54.95292495241339,0.0,54.95292495241339,54.95292495241339
aco,static_live,11,11.0,10,56.74795344012017,0.03694503623785959,56.70959216876123,56.81740084646847,720.0,0.0,720.0,720.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,56.74795344012017,0.03694503623785959,56.70959216876123,56.81740084646847
aco,static_live,12,12.0,10,59.06673802930525,0.1362796806362767,58.792998136994605,59.22706373294715,780.0,0.0,780.0,780.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,59.06673802930525,0.1362796806362767,58.792998136994605,59.22706373294715
aco,static_live,13,13.0,10,60.96086413875305,0.19268124621376576,60.549349122436,61.19904201197824,840.0,0.0,840.0,840.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,60.96086413875305,0.19268124621376576,60.549349122436,61.19904201197824
aco,static_live,14,14.0,10,62.607043988955226,0.26195761324975486,62.16605069573129,62.98594375226432,900.0,0.0,900.0,900.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,62.607043988955226,0.26195761324975486,62.16605069573129,62.98594375226432
aco,static_live,15,15.0,10,63.793038447265516,0.35103804773303804,63.06162173720701,64.12432479866231,960.0,0.0,960.0,960.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,63.793038447265516,0.35103804773303804,63.06162173720701,64.12432479866231
aco,static_live,16,16.0,10,67.0942999061244,0.8014689642884869,65.86746434316974,68.2453337632871,1020.0,0.0,1020.0,1020.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,67.0942999061244,0.8014689642884869,65.86746434316974,68.2453337632871
aco,static_live,17,17.0,10,72.39529701900751,1.4823011504876824,70.40755362421662,75.04506126182244,1080.0,0.0,1080.0,1080.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,72.39529701900751,1.4823011504876824,70.40755362421662,75.04506126182244
aco,static_live,18,18.0,10,75.65189252347194,1.4042137785546658,73.51138432351061,78.07513231651991,1140.0,0.0,1140.0,1140.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,75.65189252347194,1.4042137785546658,73.51138432351061,78.07513231651991
aco,static_live,19,19.0,10,78.93615021352804,2.5342531387538463,75.76610867432406,84.37443068488163,1200.0,0.0,1200.0,1200.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,78.93615021352804,2.5342531387538463,75.76610867432406,84.37443068488163
aco,static_live,20,20.0,10,82.29636321724743,3.642475525706658,78.40987545136838,90.64814344093976,1260.0,0.0,1260.0,1260.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,82.29636321724743,3.642475525706658,78.40987545136838,90.64814344093976
aco,static_live,21,21.0,10,84.92128582703508,4.794852959821633,79.91768944822029,94.72258373311648,1320.0,0.0,1320.0,1320.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,84.92128582703508,4.794852959821633,79.91768944822029,94.72258373311648
aco,static_live,22,22.0,10,87.35873484014914,3.993385976304637,83.82952310116178,96.31906215514957,1380.0,0.0,1380.0,1380.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,87.35873484014914,3.993385976304637,83.82952310116178,96.31906215514957
aco,static_live,23,23.0,10,90.46597121633349,4.997840034127276,85.69430340930815,102.515574946792,1440.0,0.0,1440.0,1440.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,90.46597121633349,4.997840034127276,85.69430340930815,102.515574946792
aco,static_live,24,24.0,10,92.73867184372423,5.487604775352071,87.73486752063313,104.91510568582532,1500.0,0.0,1500.0,1500.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,92.73867184372423,5.487604775352071,87.73486752063313,104.91510568582532
aco,static_live,25,25.0,10,94.41454658835859,5.10020645962392,90.14393863593853,105.97747635909052,1560.0,0.0,1560.0,1560.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,94.41454658835859,5.10020645962392,90.14393863593853,105.97747635909052
aco,static_live,26,26.0,10,96.59033909408251,5.190357692393909,91.82689819988596,108.57950956150904,1620.0,0.0,1620.0,1620.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,96.59033909408251,5.190357692393909,91.82689819988596,108.57950956150904
aco,static_live,27,27.0,10,100.33620701277292,5.334974791945607,95.70058027014146,111.95065585427936,1680.0,0.0,1680.0,1680.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,100.33620701277292,5.334974791945607,95.70058027014146,111.95065585427936
aco,static_live,28,28.0,10,103.29156046161219,5.547452957695155,98.56053141962042,116.6650109127384,1740.0,0.0,1740.0,1740.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,103.29156046161219,5.547452957695155,98.56053141962042,116.6650109127384
aco,static_live,29,29.0,10,106.12375813317783,5.641425368337468,99.96990100032362,118.8367443669717,1800.0,0.0,1800.0,1800.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,106.12375813317783,5.641425368337468,99.96990100032362,118.8367443669717
aco,static_live,30,30.0,10,110.01593076732681,5.719729809340519,104.32867740894228,120.18089457038847,1860.0,0.0,1860.0,1860.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,110.01593076732681,5.719729809340519,104.32867740894228,120.18089457038847
aco,static_live,31,31.0,10,112.60851191771721,5.792843427894022,106.5174150206126,122.14900357519076,1920.0,0.0,1920.0,1920.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,112.60851191771721,5.792843427894022,106.5174150206126,122.14900357519076
aco,static_live,32,32.0,10,114.98894540065096,5.79361050949386,108.3934370498422,125.31788354094232,1980.0,0.0,1980.0,1980.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,114.98894540065096,5.79361050949386,108.3934370498422,125.31788354094232
aco,static_live,33,33.0,10,117.73333608815992,6.265505104656902,111.14776973465662,129.58898476917406,2040.0,0.0,2040.0,2040.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,117.73333608815992,6.265505104656902,111.14776973465662,129.58898476917406
aco,static_live,34,34.0,10,119.56779009946437,5.694968537266054,113.17496506189084,130.35584561761053,2100.0,0.0,2100.0,2100.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,119.56779009946437,5.694968537266054,113.17496506189084,130.35584561761053
aco,static_live,35,35.0,10,122.66925200978183,5.411247694149526,115.77989663812755,133.38617943584876,2160.0,0.0,2160.0,2160.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,122.66925200978183,5.411247694149526,115.77989663812755,133.38617943584876
aco,static_live,36,36.0,10,124.88706599572647,5.475727246004586,117.88209491537675,134.5573845257257,2220.0,0.0,2220.0,2220.0,31.84011709992774,0.0,31.84011709992774,31.84011709992774,124.88706599572647,5.475727246004586,117.88209491537675,134.5573845257257
